Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $371.36/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,PrivateNote
0x934987dcc401a4c4ac01c7126708686bb53a78ab7cfc88c1964acbf6398bcfeb,3881202,1610323227,1/11/2021 0:00,0x057f3d57e3eb2d05fd5793e2a3832f143d781553,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.00042254,0.156914454,38.16,,,
0xaea54e62e949919e53fc22d18956a0a4a35e3c49f9b4f5d084433c78544e911e,3881205,1610323236,1/11/2021 0:00,0x0e3a53c7e8bc5c54547356e428c4e665e5955813,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.00042302,0.157092707,38.16,,,
0xcd0a568d06240b1d32b43bbe2f3bfa9aa76129f4b4d68f4490100ec5e0ad1d88,3881207,1610323242,1/11/2021 0:00,0xce2ddb0554ec72b11de1b50d9a8e92f055c942b0,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.00042302,0.157092707,38.16,,,
0xdb64eb8b5ef75303a98d2757e69f90a380966f33df7d3c2351eb0e2220ee3165,3881213,1610323260,1/11/2021 0:01,0x787495de0683ab4e5d897eed8f6089c4895a4bd2,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.0008886,0.329990496,38.16,,,
0x35df17515ac15fd323f01abafcd378ea31bcfa28b187ffea527d7603493fad31,3881217,1610323272,1/11/2021 0:01,0xef575087f1e7bec54046f98119c8c392a37c51dd,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.00101122,0.375526659,38.16,,,
0x180f77c4d003b8bea0981f5cf41504e0e02d3b9a1622e33b41f4783713a5eb3d,3881224,1610323293,1/11/2021 0:01,0x8f765e29076df217415431216a3ae862e5cbb1c0,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.0008886,0.329990496,38.16,,,
0xcb100d5d3aa1efe3e841a8cfc4326ad8396c6cec6668e9d8b76bf0f35472d9f8,3881236,1610323329,1/11/2021 0:02,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.0010223,0.379641328,38.16,,,
0x87fc179e0e1bfed3fd835b5eb2610d83fdc786a8e961e00a1bafeec1de972922,3881236,1610323329,1/11/2021 0:02,0xe87045705f41f3c638a5f7e39f9ff4791955cebf,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.00029046,0.107865226,38.16,,,
0x358f3ef6bea8e10eb4491f509499c5f38a7a76a6f0ac1456cd4e6964fa50b249,3881237,1610323332,1/11/2021 0:02,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.00102278,0.379819581,38.16,,,
0x02f31e353277b6c0b359cf9cdb597be636d3bd9095374a4edc1aa704c7337068,3881248,1610323365,1/11/2021 0:02,0xb4324724bc2715d7b4e3b2d5c76e6130bffa1097,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,0,0,0,0.0008886,0.329990496,38.16,,,
